-1.41795515090092e-16,-2.51338564349298e-15,-3.46962185737949e-14,-3.73019503393855e-13,-3.1232540629889e-12,-2.03661748115867e-11,-1.03427969877699e-10,-4.09065556162218e-10,-1.26001061840289e-09,-3.02260834262291e-09,-5.64697581700616e-09,-8.21630133230054e-09,-9.31028914462726e-09,-8.21630133230054e-09,-5.64697581700616e-09,-3.02260834262291e-09,-1.26001061840289e-09,-4.09065556162218e-10,-1.03427969877699e-10,-2.03661748115867e-11,-3.1232540629889e-12,-3.73019503393855e-13,-3.46962185737949e-14,-2.51338564349298e-15,-1.41795515090092e-16
-2.30393683986856e-15,-4.08382576357305e-14,-5.63754757162158e-13,-6.06093482796366e-12,-5.07475859967598e-11,-3.30915829078268e-10,-1.68052924609531e-09,-6.64662210341883e-09,-2.04730373913417e-08,-4.91122635905542e-08,-9.17537879133984e-08,-1.33500973672694e-07,-1.51276421800129e-07,-1.33500973672694e-07,-9.17537879133984e-08,-4.91122635905542e-08,-2.04730373913417e-08,-6.64662210341883e-09,-1.68052924609531e-09,-3.30915829078268e-10,-5.07475859967598e-11,-6.06093482796366e-12,-5.63754757162158e-13,-4.08382576357305e-14,-2.30393683986856e-15
-2.89135154781624e-14,-5.12504324692871e-13,-7.07490397090296e-12,-7.60623858814019e-11,-6.36862559687357e-10,-4.15286555623171e-09,-2.10899914996165e-08,-8.34125344667258e-08,-2.56928694075366e-07,-6.16339896528624e-07,-1.1514745200938e-06,-1.67538554088809e-06,-1.89846053394787e-06,-1.67538554088809e-06,-1.1514745200938e-06,-6.16339896528624e-07,-2.56928694075366e-07,-8.34125344667258e-08,-2.10899914996165e-08,-4.15286555623171e-09,-6.36862559687357e-10,-7.60623858814019e-11,-7.07490397090296e-12,-5.12504324692871e-13,-2.89135154781624e-14
-2.79764627545391e-13,-4.95894667742481e-12,-6.84561472932617e-11,-7.35972942217842e-10,-6.1622259992254e-09,-4.01827611195443e-08,-2.04064899035953e-07,-8.07092332142236e-07,-2.48601940009707e-06,-5.96365051921576e-06,-1.11415659740634e-05,-1.62108828376645e-05,-1.83693368103472e-05,-1.62108828376645e-05,-1.11415659740634e-05,-5.96365051921576e-06,-2.48601940009707e-06,-8.07092332142236e-07,-2.04064899035953e-07,-4.01827611195443e-08,-6.1622259992254e-09,-7.35972942217842e-10,-6.84561472932617e-11,-4.95894667742481e-12,-2.79764627545391e-13
-2.08216937532593e-12,-3.69073352703708e-11,-5.09490047749885e-10,-5.47753422153369e-09,-4.58628325246104e-08,-2.99063235238978e-07,-1.51876842715829e-06,-6.00684565376047e-06,-1.8502387191563e-05,-4.43849195132539e-05,-8.2921946451591e-05,-0.000120650720170495,-0.000136715176922595,-0.000120650720170495,-8.2921946451591e-05,-4.43849195132539e-05,-1.8502387191563e-05,-6.00684565376047e-06,-1.51876842715829e-06,-2.99063235238978e-07,-4.58628325246104e-08,-5.47753422153369e-09,-5.09490047749885e-10,-3.69073352703708e-11,-2.08216937532593e-12
-1.18802686400923e-11,-2.10582800322534e-10,-2.9070058893622e-09,-3.12532586485345e-08,-2.61680330834106e-07,-1.70637010471735e-06,-8.66566242427155e-06,-3.42733597429239e-05,-0.000105569380149183,-0.000253247777839296,-0.000473129137176959,-0.000688398832598191,-0.00078005807225165,-0.000688398832598191,-0.000473129137176959,-0.000253247777839296,-0.000105569380149183,-3.42733597429239e-05,-8.66566242427155e-06,-1.70637010471735e-06,-2.61680330834106e-07,-3.12532586485345e-08,-2.9070058893622e-09,-2.10582800322534e-10,-1.18802686400923e-11
-5.17139849388494e-11,-9.16652316051988e-10,-1.26539948997699e-08,-1.36043266023969e-07,-1.13907632036872e-06,-7.42771064937562e-06,-3.77210271644544e-05,-0.000149189556502788,-0.000459536185622497,-0.00110237000237368,-0.00205949830052919,-0.00299655234569075,-0.00339553865505324,-0.00299655234569075,-0.00205949830052919,-0.00110237000237369,-0.000459536185622497,-0.000149189556502788,-3.77210271644544e-05,-7.42771064937562e-06,-1.13907632036872e-06,-1.36043266023969e-07,-1.26539948997699e-08,-9.16652316051988e-10,-5.17139849388494e-11
-1.70443981734258e-10,-3.02119186519038e-09,-4.17062672333629e-08,-4.48384628967909e-07,-3.75427853360029e-06,-2.44809712449457e-05,-0.00012432463041899,-0.000491713451855851,-0.00151458405924604,-0.00363329828036172,-0.00678789482443124,-0.00987632869287877,-0.0111913465803151,-0.00987632869287877,-0.00678789482443124,-0.00363329828036172,-0.00151458405924604,-0.000491713451855851,-0.00012432463041899,-2.44809712449457e-05,-3.75427853360029e-06,-4.48384628967909e-07,-4.17062672333629e-08,-3.02119186519038e-09,-1.70443981734258e-10
-4.20003539467629e-10,-7.4447408695788e-09,-1.02771477630146e-07,-1.10489751115425e-06,-9.25119359578149e-06,-6.03253600852477e-05,-0.000306357457081665,-0.00121166724739683,-0.00373219787071385,-0.00895307726425207,-0.0167265504055173,-0.0243369872362062,-0.0275774194390142,-0.0243369872362062,-0.0167265504055173,-0.00895307726425207,-0.00373219787071385,-0.00121166724739683,-0.000306357457081665,-6.03253600852477e-05,-9.25119359578149e-06,-1.10489751115425e-06,-1.02771477630146e-07,-7.4447408695788e-09,-4.20003539467629e-10
-7.55652085655727e-10,-1.33942537065148e-08,-1.84901968958587e-07,-1.98788350640525e-06,-1.66443448174702e-05,-0.000108534761931127,-0.000551185001186843,-0.00217997896821703,-0.00671480794818905,-0.0161079868906446,-0.030093681390818,-0.0437860480578958,-0.0496160926227143,-0.0437860480578958,-0.030093681390818,-0.0161079868906446,-0.00671480794818905,-0.00217997896821703,-0.000551185001186843,-0.000108534761931127,-1.66443448174702e-05,-1.98788350640525e-06,-1.84901968958587e-07,-1.33942537065148e-08,-7.55652085655727e-10
-9.41162636167693e-10,-1.66825068933452e-08,-2.3029490401876e-07,-2.47590354979187e-06,-2.07304866128977e-05,-0.000135179753479131,-0.000686499433509729,-0.00271515792977249,-0.00836327520275863,-0.0200624542605454,-0.0374815990684327,-0.0545354048507312,-0.0617967096439792,-0.0545354048507312,-0.0374815990684327,-0.0200624542605454,-0.00836327520275863,-0.00271515792977249,-0.000686499433509729,-0.000135179753479131,-2.07304866128977e-05,-2.47590354979187e-06,-2.3029490401876e-07,-1.66825068933452e-08,-9.41162636167693e-10
-6.84691777691712e-10,-1.21364521520631e-08,-1.67538554088809e-07,-1.80120920418495e-06,-1.50813400213119e-05,-9.83426903711702e-05,-0.000499425390948458,-0.00197526573857575,-0.00608424680905156,-0.0145953493526319,-0.0272677024253656,-0.0396742729252709,-0.0449568409918218,-0.0396742729252709,-0.0272677024253656,-0.0145953493526319,-0.00608424680905156,-0.00197526573857575,-0.000499425390948458,-9.83426903711702e-05,-1.50813400213119e-05,-1.80120920418495e-06,-1.67538554088809e-07,-1.21364521520631e-08,-6.84691777691712e-10
-2.15919985022741e-25,-3.903211274422e-24,-5.49304608536278e-23,-6.01828302027445e-22,-5.1334108495998e-21,-3.40893753128739e-20,-1.76245044734799e-19,-7.09421941386268e-19,-2.22324264061464e-18,-5.42460516341385e-18,-1.03051110912756e-17,-1.52420906867126e-17,-1.75528471131914e-17,-1.57385757311522e-17,-1.09875687875224e-17,-5.97254508550912e-18,-2.5277964307308e-18,-8.33014615641954e-19,-2.13743990898681e-19,-4.27040190049828e-20,-6.64323758992464e-21,-8.0469177733859e-22,-7.58962858931458e-23,-5.57384647349583e-24,-3.18739026969145e-25
6.84691777691711e-10,1.21364521520631e-08,1.67538554088809e-07,1.80120920418495e-06,1.50813400213119e-05,9.83426903711702e-05,0.000499425390948458,0.00197526573857575,0.00608424680905155,0.0145953493526319,0.0272677024253656,0.0396742729252708,0.0449568409918217,0.0396742729252708,0.0272677024253656,0.0145953493526319,0.00608424680905155,0.00197526573857575,0.000499425390948458,9.83426903711702e-05,1.50813400213119e-05,1.80120920418495e-06,1.67538554088809e-07,1.21364521520631e-08,6.84691777691711e-10
9.41162636167693e-10,1.66825068933452e-08,2.3029490401876e-07,2.47590354979187e-06,2.07304866128977e-05,0.000135179753479131,0.000686499433509729,0.00271515792977249,0.00836327520275863,0.0200624542605454,0.0374815990684327,0.0545354048507312,0.0617967096439791,0.0545354048507312,0.0374815990684327,0.0200624542605454,0.00836327520275863,0.00271515792977249,0.000686499433509729,0.000135179753479131,2.07304866128977e-05,2.47590354979187e-06,2.3029490401876e-07,1.66825068933452e-08,9.41162636167693e-10
7.55652085655727e-10,1.33942537065148e-08,1.84901968958587e-07,1.98788350640525e-06,1.66443448174702e-05,0.000108534761931127,0.000551185001186842,0.00217997896821703,0.00671480794818905,0.0161079868906446,0.030093681390818,0.0437860480578958,0.0496160926227143,0.0437860480578958,0.030093681390818,0.0161079868906446,0.00671480794818905,0.00217997896821703,0.000551185001186842,0.000108534761931127,1.66443448174702e-05,1.98788350640525e-06,1.84901968958587e-07,1.33942537065148e-08,7.55652085655727e-10
4.20003539467629e-10,7.4447408695788e-09,1.02771477630146e-07,1.10489751115425e-06,9.25119359578149e-06,6.03253600852477e-05,0.000306357457081665,0.00121166724739683,0.00373219787071385,0.00895307726425207,0.0167265504055173,0.0243369872362062,0.0275774194390142,0.0243369872362062,0.0167265504055173,0.00895307726425207,0.00373219787071385,0.00121166724739683,0.000306357457081665,6.03253600852476e-05,9.25119359578149e-06,1.10489751115425e-06,1.02771477630146e-07,7.4447408695788e-09,4.20003539467629e-10
1.70443981734258e-10,3.02119186519038e-09,4.17062672333629e-08,4.48384628967909e-07,3.75427853360029e-06,2.44809712449457e-05,0.00012432463041899,0.000491713451855851,0.00151458405924604,0.00363329828036172,0.00678789482443124,0.00987632869287877,0.0111913465803151,0.00987632869287877,0.00678789482443124,0.00363329828036172,0.00151458405924604,0.000491713451855851,0.00012432463041899,2.44809712449457e-05,3.75427853360029e-06,4.48384628967909e-07,4.17062672333629e-08,3.02119186519038e-09,1.70443981734258e-10
5.17139849388494e-11,9.16652316051988e-10,1.26539948997699e-08,1.36043266023969e-07,1.13907632036872e-06,7.42771064937562e-06,3.77210271644544e-05,0.000149189556502788,0.000459536185622497,0.00110237000237368,0.00205949830052919,0.00299655234569075,0.00339553865505324,0.00299655234569075,0.00205949830052919,0.00110237000237368,0.000459536185622497,0.000149189556502788,3.77210271644544e-05,7.42771064937561e-06,1.13907632036872e-06,1.36043266023969e-07,1.26539948997699e-08,9.16652316051988e-10,5.17139849388494e-11
1.18802686400923e-11,2.10582800322534e-10,2.9070058893622e-09,3.12532586485345e-08,2.61680330834106e-07,1.70637010471735e-06,8.66566242427155e-06,3.42733597429239e-05,0.000105569380149183,0.000253247777839296,0.000473129137176959,0.000688398832598191,0.00078005807225165,0.000688398832598191,0.000473129137176959,0.000253247777839296,0.000105569380149183,3.42733597429239e-05,8.66566242427155e-06,1.70637010471735e-06,2.61680330834106e-07,3.12532586485345e-08,2.9070058893622e-09,2.10582800322534e-10,1.18802686400923e-11
2.08216937532593e-12,3.69073352703708e-11,5.09490047749885e-10,5.47753422153369e-09,4.58628325246104e-08,2.99063235238978e-07,1.51876842715829e-06,6.00684565376047e-06,1.8502387191563e-05,4.43849195132539e-05,8.2921946451591e-05,0.000120650720170495,0.000136715176922595,0.000120650720170495,8.2921946451591e-05,4.43849195132539e-05,1.8502387191563e-05,6.00684565376047e-06,1.51876842715829e-06,2.99063235238978e-07,4.58628325246104e-08,5.47753422153369e-09,5.09490047749885e-10,3.69073352703708e-11,2.08216937532593e-12
2.79764627545391e-13,4.95894667742481e-12,6.84561472932617e-11,7.35972942217842e-10,6.1622259992254e-09,4.01827611195443e-08,2.04064899035953e-07,8.07092332142236e-07,2.48601940009707e-06,5.96365051921576e-06,1.11415659740634e-05,1.62108828376645e-05,1.83693368103472e-05,1.62108828376645e-05,1.11415659740634e-05,5.96365051921576e-06,2.48601940009707e-06,8.07092332142236e-07,2.04064899035953e-07,4.01827611195443e-08,6.1622259992254e-09,7.35972942217842e-10,6.84561472932617e-11,4.95894667742481e-12,2.79764627545391e-13
2.89135154781624e-14,5.12504324692871e-13,7.07490397090296e-12,7.60623858814019e-11,6.36862559687357e-10,4.15286555623171e-09,2.10899914996165e-08,8.34125344667258e-08,2.56928694075366e-07,6.16339896528624e-07,1.1514745200938e-06,1.67538554088809e-06,1.89846053394787e-06,1.67538554088809e-06,1.1514745200938e-06,6.16339896528624e-07,2.56928694075366e-07,8.34125344667258e-08,2.10899914996165e-08,4.15286555623171e-09,6.36862559687357e-10,7.60623858814019e-11,7.07490397090296e-12,5.12504324692871e-13,2.89135154781624e-14
2.30393683986856e-15,4.08382576357305e-14,5.63754757162158e-13,6.06093482796366e-12,5.07475859967598e-11,3.30915829078268e-10,1.68052924609531e-09,6.64662210341883e-09,2.04730373913417e-08,4.91122635905542e-08,9.17537879133984e-08,1.33500973672694e-07,1.51276421800129e-07,1.33500973672694e-07,9.17537879133984e-08,4.91122635905542e-08,2.04730373913417e-08,6.64662210341883e-09,1.68052924609531e-09,3.30915829078268e-10,5.07475859967598e-11,6.06093482796366e-12,5.63754757162158e-13,4.08382576357305e-14,2.30393683986856e-15
1.41795515090092e-16,2.51338564349298e-15,3.46962185737949e-14,3.73019503393855e-13,3.1232540629889e-12,2.03661748115867e-11,1.03427969877699e-10,4.09065556162218e-10,1.26001061840289e-09,3.02260834262291e-09,5.64697581700616e-09,8.21630133230054e-09,9.31028914462726e-09,8.21630133230054e-09,5.64697581700616e-09,3.02260834262291e-09,1.26001061840289e-09,4.09065556162218e-10,1.03427969877699e-10,2.03661748115867e-11,3.1232540629889e-12,3.73019503393855e-13,3.46962185737949e-14,2.51338564349298e-15,1.41795515090092e-16
